time_s,x_ball_m,charge_C,current_A,voltage_V,power_W,energy_J,voc_estimate_V,signed_coupling,abs_coupling
2.530000000000e-02,-1.347000000000e-02,-3.213312488866e-11,-4.255930861625e-09,-4.255930861625e-01,1.811294749893e-09,7.407802233035e-12,-1.348668475456e+01,3.515714099673e-04,3.515714099673e-04
2.760000000000e-02,-1.324000000000e-02,-4.325950930243e-11,-5.576675057806e-09,-5.576675057806e-01,3.109930470035e-09,1.306721123595e-11,-1.815657103443e+01,4.733061827210e-04,4.733061827210e-04
2.990000000000e-02,-1.301000000000e-02,-5.778583015457e-11,-7.246296479789e-09,-7.246296479789e-01,5.250881267300e-09,2.268214473389e-11,-2.425345425556e+01,6.322399658907e-04,6.322399658907e-04
3.220000000000e-02,-1.278000000000e-02,-7.659247310946e-11,-9.337290764927e-09,-9.337290764927e-01,8.718499882878e-09,3.874693305659e-11,-3.214684357587e+01,8.380051382266e-04,8.380051382266e-04
3.450000000000e-02,-1.255000000000e-02,-1.007373676732e-10,-1.193148122411e-08,-1.193148122411e+00,1.423602442013e-08,6.514463600505e-11,-4.228076558134e+01,1.102176601622e-03,1.102176601622e-03
3.680000000000e-02,-1.232000000000e-02,-1.314772867404e-10,-1.511965682315e-08,-1.511965682315e+00,2.286040224499e-08,1.078055266699e-10,-5.518270397905e+01,1.438504821369e-03,1.438504821369e-03
3.910000000000e-02,-1.209000000000e-02,-1.702877890597e-10,-1.900071020717e-08,-1.900071020717e+00,3.610269883768e-08,1.756130929150e-10,-7.147196970597e+01,1.863134018474e-03,1.863134018474e-03
4.140000000000e-02,-1.186000000000e-02,-2.188805536933e-10,-2.368019453430e-08,-2.368019453430e+00,5.607516131823e-08,2.816176320943e-10,-9.186697642371e+01,2.394791827531e-03,2.394791827531e-03
4.370000000000e-02,-1.163000000000e-02,-2.792166839175e-10,-2.926823575756e-08,-2.926823575756e+00,8.566296243603e-08,4.446164744117e-10,-1.171908243365e+02,3.054934855897e-03,3.054934855897e-03
4.600000000000e-02,-1.140000000000e-02,-3.535144381781e-10,-3.587676438941e-08,-3.587676438941e+00,1.287142223053e-07,6.911502368642e-10,-1.483745449724e+02,3.867833268775e-03,3.867833268775e-03
4.830000000000e-02,-1.117000000000e-02,-4.442498001088e-10,-4.361606775975e-08,-4.361606775975e+00,1.902361366823e-07,1.057943149700e-09,-1.864573404269e+02,4.860577025829e-03,4.860577025829e-03
5.060000000000e-02,-1.094000000000e-02,-5.541483498730e-10,-5.259070947440e-08,-5.259070947440e+00,2.765782723021e-07,1.594779720032e-09,-2.325831716615e+02,6.062986944809e-03,6.062986944809e-03
5.290000000000e-02,-1.071000000000e-02,-6.861670636910e-10,-6.289491527740e-08,-6.289491527740e+00,3.955770367752e-07,2.367758325471e-09,-2.879931195311e+02,7.507415568539e-03,7.507415568539e-03
5.520000000000e-02,-1.048000000000e-02,-8.434649601490e-10,-7.460758078285e-08,-7.460758078285e+00,5.566291110270e-07,3.462795395443e-09,-3.540130646635e+02,9.228426003542e-03,9.228426003542e-03
5.750000000000e-02,-1.025000000000e-02,-1.029361935292e-09,-8.778711248077e-08,-8.778711248077e+00,7.706577117711e-07,4.989175241661e-09,-4.320364100204e+02,1.126234153109e-02,1.126234153109e-02
5.980000000000e-02,-1.002000000000e-02,-1.247285677561e-09,-1.024663640877e-07,-1.024663640877e+01,1.049935576935e-06,7.082857523674e-09,-5.235018004140e+02,1.364666479875e-02,1.364666479875e-02
6.210000000000e-02,-9.790000000000e-03,-1.500707210096e-09,-1.186479702379e-07,-1.186479702379e+01,1.407734084157e-06,9.909177633930e-09,-6.298660687870e+02,1.641937258295e-02,1.641937258295e-02
6.440000000000e-02,-9.560000000000e-03,-1.793066340655e-09,-1.363004031745e-07,-1.363004031745e+01,1.857779990554e-06,1.366451881985e-08,-7.525729465847e+02,1.961810012979e-02,1.961810012979e-02
6.670000000000e-02,-9.330000000000e-03,-2.127689064698e-09,-1.553550805099e-07,-1.553550805099e+01,2.413520104022e-06,1.857651392861e-08,-8.930183967713e+02,2.327923745480e-02,2.327923745480e-02
6.900000000000e-02,-9.100000000000e-03,-2.507699711000e-09,-1.757048294336e-07,-1.757048294336e+01,3.087218708628e-06,2.490236356316e-08,-1.052513740215e+03,2.743696812014e-02,2.743696812014e-02
7.130000000000e-02,-8.870000000000e-03,-2.935931280093e-09,-1.972039628892e-07,-1.972039628892e+01,3.888940297920e-06,3.292494642069e-08,-1.232248023586e+03,3.212228823950e-02,3.212228823950e-02
7.360000000000e-02,-8.640000000000e-03,-3.414837940290e-09,-2.196701464194e-07,-2.196701464194e+01,4.825497322791e-06,4.294654968451e-08,-1.433251292808e+03,3.736204908914e-02,3.736204908914e-02
7.590000000000e-02,-8.410000000000e-03,-3.946413953622e-09,-2.428881334698e-07,-2.428881334698e+01,5.899464538044e-06,5.528025582447e-08,-1.656360565240e+03,4.317807006934e-02,4.317807006934e-02
7.820000000000e-02,-8.180000000000e-03,-4.532123354251e-09,-2.666153275450e-07,-2.666153275450e+01,7.108373288194e-06,7.023926932464e-08,-1.902190314804e+03,4.958636930957e-02,4.958636930957e-02
8.050000000000e-02,-7.950000000000e-03,-5.172844460329e-09,-2.905889999150e-07,-2.905889999150e+01,8.444196687157e-06,8.812472479629e-08,-2.171109182894e+03,5.659655656774e-02,5.659655656774e-02
8.280000000000e-02,-7.720000000000e-03,-5.868832753860e-09,-3.145348618170e-07,-3.145348618170e+01,9.893217929822e-06,1.092127516058e-07,-2.463224398587e+03,6.421142709543e-02,6.421142709543e-02
8.510000000000e-02,-7.490000000000e-03,-6.619704824687e-09,-3.381765717786e-07,-3.381765717786e+01,1.143633936999e-05,1.337417425006e-07,-2.778375039719e+03,7.242678596764e-02,7.242678596764e-02
8.740000000000e-02,-7.260000000000e-03,-7.424444984042e-09,-3.612456634819e-07,-3.612456634819e+01,1.304984293845e-05,1.619008521553e-07,-3.116134808685e+03,8.123152044216e-02,8.123152044216e-02
8.970000000000e-02,-7.030000000000e-03,-8.281434876704e-09,-3.834913181584e-07,-3.834913181584e+01,1.470655911029e-05,1.938207145114e-07,-3.475824461037e+03,9.060792394898e-02,9.060792394898e-02
9.200000000000e-02,-6.800000000000e-03,-9.188505047571e-09,-4.046893862319e-07,-4.046893862319e+01,1.637734993288e-05,2.295672099110e-07,-3.856533448636e+03,1.005322602846e-01,1.005322602846e-01
9.430000000000e-02,-6.570000000000e-03,-1.014300605337e-08,-4.246500908180e-07,-4.246500908180e+01,1.803276996317e-05,2.691388477914e-07,-4.257149766151e+03,1.109755416520e-01,1.109755416520e-01
9.660000000000e-02,-6.340000000000e-03,-1.114189546533e-08,-4.432239215088e-07,-4.432239215088e+01,1.964474445977e-05,3.124679893778e-07,-4.676396467195e+03,1.219044805641e-01,1.219044805641e-01
9.890000000000e-02,-6.110000000000e-03,-1.218183609231e-08,-4.603053466832e-07,-4.603053466832e+01,2.118810121852e-05,3.594257619079e-07,-5.112872889831e+03,1.332825645126e-01,1.332825645126e-01
1.012000000000e-01,-5.880000000000e-03,-1.325930006008e-08,-4.758341278076e-07,-4.758341278076e+01,2.264181171864e-05,4.098301617856e-07,-5.565098339985e+03,1.450711947080e-01,1.450711947080e-01
1.035000000000e-01,-5.650000000000e-03,-1.437067308023e-08,-4.897941971734e-07,-4.897941971734e+01,2.398983555847e-05,4.634565561543e-07,-6.031555854448e+03,1.572308268959e-01,1.572308268959e-01
1.058000000000e-01,-5.420000000000e-03,-1.551235336707e-08,-5.022102455867e-07,-5.022102455867e+01,2.522151307723e-05,5.200496070853e-07,-6.510733717559e+03,1.697220536151e-01,1.697220536151e-01
1.081000000000e-01,-5.190000000000e-03,-1.668084020993e-08,-5.131423415478e-07,-5.131423415478e+01,2.633150626892e-05,5.793355793334e-07,-7.001162636128e+03,1.825065732748e-01,1.825065732748e-01
1.104000000000e-01,-4.960000000000e-03,-1.787280813819e-08,-5.226790515567e-07,-5.226790515567e+01,2.731933909362e-05,6.410340515003e-07,-7.501446867488e+03,1.955480016024e-01,1.955480016024e-01
1.127000000000e-01,-4.730000000000e-03,-1.908516384709e-08,-5.309296376268e-07,-5.309296376268e+01,2.818862801105e-05,7.048682136707e-07,-8.010288111932e+03,2.088124944718e-01,2.088124944718e-01
1.150000000000e-01,-4.500000000000e-03,-2.031508447128e-08,-5.380159619739e-07,-5.380159619739e+01,2.894611753387e-05,7.705731710473e-07,-8.526501576669e+03,2.222691666596e-01,2.222691666596e-01
1.173000000000e-01,-4.270000000000e-03,-2.156003727217e-08,-5.440647244588e-07,-5.440647244588e+01,2.960064244004e-05,8.379019450173e-07,-9.049024238815e+03,2.358903072448e-01,2.358903072448e-01
1.196000000000e-01,-4.040000000000e-03,-2.281778220379e-08,-5.492005959725e-07,-5.492005959725e+01,3.016212946166e-05,9.066291327043e-07,-9.576915922341e+03,2.496514076831e-01,2.496514076831e-01
1.219000000000e-01,-3.810000000000e-03,-2.408636001364e-08,-5.535406969813e-07,-5.535406969813e+01,3.064073032146e-05,9.765524214549e-07,-1.010935430384e+04,2.635310316166e-01,2.635310316166e-01
1.242000000000e-01,-3.580000000000e-03,-2.536406940990e-08,-5.571907168842e-07,-5.571907168842e+01,3.104614949819e-05,1.047492333247e-06,-1.064562532930e+04,2.775105650585e-01,2.775105650585e-01
1.265000000000e-01,-3.350000000000e-03,-2.664943731131e-08,-5.602427930299e-07,-5.602427930299e+01,3.138719871420e-05,1.119290683692e-06,-1.118511072762e+04,2.915738908940e-01,2.915738908941e-01
1.288000000000e-01,-3.120000000000e-03,-2.794118625784e-08,-5.627750870984e-07,-5.627750870984e+01,3.167157986586e-05,1.191808279059e-06,-1.172727433245e+04,3.057070323183e-01,3.057070323184e-01
1.311000000000e-01,-2.890000000000e-03,-2.923820271196e-08,-5.648528304405e-07,-5.648528304405e+01,3.190587200567e-05,1.264922348711e-06,-1.227164877778e+04,3.198978060170e-01,3.198978060172e-01
1.334000000000e-01,-2.660000000000e-03,-3.053950927787e-08,-5.665304764881e-07,-5.665304764881e+01,3.209567807899e-05,1.338524131308e-06,-1.281782383807e+04,3.341355182146e-01,3.341355182150e-01
1.357000000000e-01,-2.430000000000e-03,-3.184424290380e-08,-5.678545112642e-07,-5.678545112642e+01,3.224587459631e-05,1.412516916885e-06,-1.336543727943e+04,3.484107261843e-01,3.484107261851e-01
1.380000000000e-01,-2.200000000000e-03,-3.315164002968e-08,-5.688664406907e-07,-5.688664406907e+01,3.236090273441e-05,1.486814710815e-06,-1.391416862587e+04,3.627150757465e-01,3.627150757480e-01
1.403000000000e-01,-1.970000000000e-03,-3.446102853098e-08,-5.696054977142e-07,-5.696054977142e+01,3.244504230262e-05,1.561341547608e-06,-1.446373577814e+04,3.770412131263e-01,3.770412131291e-01
1.426000000000e-01,-1.740000000000e-03,-3.577182531917e-08,-5.701106885181e-07,-5.701106885181e+01,3.250261971626e-05,1.636031358930e-06,-1.501389400647e+04,3.913827586996e-01,3.913827587049e-01
1.449000000000e-01,-1.510000000000e-03,-3.708353769817e-08,-5.704219144529e-07,-5.704219144529e+01,3.253811604881e-05,1.710828205059e-06,-1.556443652001e+04,4.057343218343e-01,4.057343218443e-01
1.472000000000e-01,-1.280000000000e-03,-3.839576612565e-08,-5.705800492453e-07,-5.705800492453e+01,3.255615925967e-05,1.785686621664e-06,-1.611519562573e+04,4.200915311019e-01,4.200915311205e-01
1.495000000000e-01,-1.050000000000e-03,-3.970820592469e-08,-5.706260011610e-07,-5.706260011610e+01,3.256140332010e-05,1.860571818631e-06,-1.666604344679e+04,4.344510530048e-01,4.344510530389e-01
1.518000000000e-01,-8.200000000000e-04,-4.102064573099e-08,-5.705989281344e-07,-5.705989281344e+01,3.255831367882e-05,1.935459493180e-06,-1.721689127091e+04,4.488105749871e-01,4.488105750492e-01
1.541000000000e-01,-5.900000000000e-04,-4.233296099411e-08,-5.705338832735e-07,-5.705338832735e+01,3.255089119631e-05,2.010335078786e-06,-1.776768682265e+04,4.631687343312e-01,4.631687344435e-01
1.564000000000e-01,-3.600000000000e-04,-4.364510159405e-08,-5.704592353143e-07,-5.704592353143e+01,3.254237391554e-05,2.085192333665e-06,-1.831840906602e+04,4.775249826698e-01,4.775249828710e-01
1.587000000000e-01,-1.300000000000e-04,-4.495707347656e-08,-5.703942258102e-07,-5.703942258102e+01,3.253495728376e-05,2.160031264544e-06,-1.886906049651e+04,4.918793850558e-01,4.918793854134e-01
1.610000000000e-01,1.000000000000e-04,-4.626891503277e-08,-5.703469908545e-07,-5.703469908545e+01,3.252956899767e-05,2.234855469768e-06,-1.941965722739e+04,5.062323615301e-01,5.062323621607e-01
1.633000000000e-01,3.300000000000e-04,-4.758066963449e-08,-5.703132953618e-07,-5.703132953618e+01,3.252572548665e-05,2.309669058425e-06,-1.997021746235e+04,5.205843866273e-01,5.205843877301e-01
1.656000000000e-01,5.600000000000e-04,-4.889235619144e-08,-5.702761137116e-07,-5.702761137116e+01,3.252148458700e-05,2.384473350009e-06,-2.052074913805e+04,5.349356672407e-01,5.349356691532e-01
1.679000000000e-01,7.900000000000e-04,-5.020393975756e-08,-5.702060577455e-07,-5.702060577455e+01,3.251349482897e-05,2.459263576338e-06,-2.107123758718e+04,5.492858210222e-01,5.492858243118e-01
1.702000000000e-01,1.020000000000e-03,-5.151530405707e-08,-5.700625200486e-07,-5.700625200486e+01,3.249712767642e-05,2.534025792219e-06,-2.162163400729e+04,5.636335757879e-01,5.636335813998e-01
1.725000000000e-01,1.250000000000e-03,-5.282622734979e-08,-5.697952856430e-07,-5.697952856430e+01,3.246666675409e-05,2.608734155814e-06,-2.217184533120e+04,5.779765054587e-01,5.779765149538e-01
1.748000000000e-01,1.480000000000e-03,-5.413636237103e-08,-5.693462849949e-07,-5.693462849949e+01,3.241551922375e-05,2.683348669688e-06,-2.272172580746e+04,5.923108105803e-01,5.923108265140e-01
1.771000000000e-01,1.710000000000e-03,-5.544522026076e-08,-5.686511276203e-07,-5.686511276203e+01,3.233641049439e-05,2.757813388864e-06,-2.327107025524e+04,6.066311424912e-01,6.066311690107e-01
1.794000000000e-01,1.940000000000e-03,-5.675215755808e-08,-5.676400747414e-07,-5.676400747414e+01,3.222152544524e-05,2.832055015195e-06,-2.381960860574e+04,6.209304610277e-01,6.209305048046e-01
1.817000000000e-01,2.170000000000e-03,-5.805636460457e-08,-5.662381809032e-07,-5.662381809032e+01,3.206256775125e-05,2.905981722371e-06,-2.436700103494e+04,6.351999076444e-01,6.351999793184e-01
1.840000000000e-01,2.400000000000e-03,-5.935685319023e-08,-5.643644509641e-07,-5.643644509641e+01,3.185072335120e-05,2.979482007139e-06,-2.491283277843e+04,6.494286702466e-01,6.494287866374e-01
1.863000000000e-01,2.630000000000e-03,-6.065244107901e-08,-5.619300073000e-07,-5.619300073000e+01,3.157653331041e-05,3.052423352300e-06,-2.545660763657e+04,6.636038138833e-01,6.636040013476e-01
1.886000000000e-01,2.860000000000e-03,-6.194173122381e-08,-5.588354248635e-07,-5.588354248635e+01,3.122970320824e-05,3.124650524296e-06,-2.599773925076e+04,6.777100533367e-01,6.777103528153e-01
1.909000000000e-01,3.090000000000e-03,-6.322308403338e-08,-5.549675490661e-07,-5.549675490661e+01,3.079889805164e-05,3.195983415745e-06,-2.653553946353e+04,6.917294496913e-01,6.917299242217e-01
1.932000000000e-01,3.320000000000e-03,-6.449458194952e-08,-5.501962434094e-07,-5.501962434094e+01,3.027159062618e-05,3.266214477724e-06,-2.706920345109e+04,7.056410227703e-01,7.056417685618e-01
1.955000000000e-01,3.550000000000e-03,-6.575398675306e-08,-5.443716028781e-07,-5.443716028781e+01,2.963404420201e-05,3.335105957777e-06,-2.759779180416e+04,7.194202840166e-01,7.194214466167e-01
1.978000000000e-01,3.780000000000e-03,-6.699869132276e-08,-5.373222021630e-07,-5.373222021630e+01,2.887151489373e-05,3.402387350737e-06,-2.812021028049e+04,7.330387086820e-01,7.330405063411e-01
2.001000000000e-01,4.010000000000e-03,-6.822566888301e-08,-5.288549176277e-07,-5.288549176277e+01,2.796875238990e-05,3.467753658113e-06,-2.863518850354e+04,7.464631805425e-01,7.464659376465e-01
2.024000000000e-01,4.240000000000e-03,-6.943142394384e-08,-5.187567681748e-07,-5.187567681748e+01,2.691085845272e-05,3.530865210582e-06,-2.914125937131e+04,7.596554551277e-01,7.596596495563e-01
2.047000000000e-01,4.470000000000e-03,-7.061195001662e-08,-5.067990693002e-07,-5.067990693002e+01,2.568452966435e-05,3.591349906917e-06,-2.963674130913e+04,7.725716970851e-01,7.725780266170e-01
2.070000000000e-01,4.700000000000e-03,-7.176269966263e-08,-4.927439993822e-07,-4.927439993822e+01,2.427966489271e-05,3.648808730657e-06,-3.011972569863e+04,7.851621524786e-01,7.851716269518e-01
2.093000000000e-01,4.930000000000e-03,-7.287857241377e-08,-4.763534552613e-07,-4.763534552613e+01,2.269126143394e-05,3.702825295933e-06,-3.058807180792e+04,7.973710166282e-01,7.973850845220e-01
2.116000000000e-01,5.160000000000e-03,-7.395392555683e-08,-4.573998461087e-07,-4.573998461087e+01,2.092146192202e-05,3.752979927792e-06,-3.103941131787e+04,8.091365521006e-01,8.091572725804e-01
2.139000000000e-01,5.390000000000e-03,-7.498261170587e-08,-4.356782621349e-07,-4.356782621349e+01,1.898155480969e-05,3.798868397034e-06,-3.147116409173e+04,8.203914997935e-01,8.204217740696e-01
2.162000000000e-01,5.620000000000e-03,-7.595804556265e-08,-4.110192783510e-07,-4.110192783510e+01,1.689368471762e-05,3.840124922490e-06,-3.188056619535e+04,8.310638093664e-01,8.311076884803e-01
2.185000000000e-01,5.850000000000e-03,-7.687330038629e-08,-3.833015307237e-07,-3.833015307237e+01,1.469200634551e-05,3.876448467213e-06,-3.226471038672e+04,8.410776947243e-01,8.411407845520e-01
2.208000000000e-01,6.080000000000e-03,-7.772123260398e-08,-3.524631453515e-07,-3.524631453515e+01,1.242302688311e-05,3.907630755426e-06,-3.262059841668e+04,8.503549973945e-01,8.504449856769e-01
2.231000000000e-01,6.310000000000e-03,-7.849463085491e-08,-3.185111176173e-07,-3.185111176173e+01,1.014493320458e-05,3.933583909526e-06,-3.294520358459e+04,8.588168172295e-01,8.589441516730e-01
2.254000000000e-01,6.540000000000e-03,-7.918638374502e-08,-2.815278282754e-07,-2.815278282754e+01,7.925791809348e-06,3.954365243292e-06,-3.323554114713e+04,8.663853478274e-01,8.665640985545e-01
2.277000000000e-01,6.770000000000e-03,-7.978965886497e-08,-2.416740415794e-07,-2.416740415794e+01,5.840634237334e-06,3.970196633246e-06,-3.348874345445e+04,8.729858351829e-01,8.732347787745e-01
2.300000000000e-01,7.000000000000e-03,-8.029808433628e-08,-1.991879457287e-07,-1.991879457287e+01,3.967583772364e-06,3.981476083957e-06,-3.370213614739e+04,8.785485640003e-01,8.788925296722e-01
2.323000000000e-01,7.230000000000e-03,-8.070592341533e-08,-1.543800524988e-07,-1.543800524988e+01,2.383320060952e-06,3.988779623366e-06,-3.387331144107e+04,8.830107680516e-01,8.834822886903e-01
2.346000000000e-01,7.460000000000e-03,-8.100823257778e-08,-1.076240520903e-07,-1.076240520903e+01,1.158293658833e-06,3.992852479143e-06,-3.400019447491e+04,8.863183597925e-01,8.869596710872e-01
2.369000000000e-01,7.690000000000e-03,-8.120099405494e-08,-5.934400048422e-08,-5.934400048422e+00,3.521710393471e-07,3.994589513546e-06,-3.408109893983e+04,8.884273804541e-01,8.892928095923e-01
2.392000000000e-01,7.920000000000e-03,-8.128121498000e-08,-9.998479240358e-09,-9.998479240358e-01,9.996958711988e-09,3.995006006744e-06,-3.411476869124e+04,8.893050848116e-01,8.904638655086e-01
2.415000000000e-01,8.150000000000e-03,-8.124698705945e-08,3.993740764531e-08,3.993740764531e+00,1.594996529428e-07,3.995200927847e-06,-3.410040279387e+04,8.889305940538e-01,8.904701364436e-01
2.438000000000e-01,8.380000000000e-03,-8.109750290483e-08,8.999116529310e-08,8.999116529310e+00,8.098409830810e-07,3.996315669579e-06,-3.403766237643e+04,8.872950744712e-01,8.893247060302e-01
2.461000000000e-01,8.610000000000e-03,-8.083302769910e-08,1.397120312947e-07,1.397120312947e+01,1.951945168850e-06,3.999491723654e-06,-3.392665873961e+04,8.844014274542e-01,8.870566042747e-01
2.484000000000e-01,8.840000000000e-03,-8.045482756088e-08,1.886889285725e-07,1.886889285725e+01,3.560351176583e-06,4.005830864451e-06,-3.376792328963e+04,8.802635057206e-01,8.837104719101e-01
2.507000000000e-01,9.070000000000e-03,-7.996505862766e-08,2.365661395562e-07,2.365661395562e+01,5.596353838454e-06,4.016361075218e-06,-3.356236098507e+04,8.749048997648e-01,8.793457466694e-01
2.530000000000e-01,9.300000000000e-03,-7.936662331892e-08,2.830557254039e-07,2.830557254039e+01,8.012054368394e-06,4.032010744656e-06,-3.331119000861e+04,8.683573652191e-01,8.740354120881e-01
2.553000000000e-01,9.530000000000e-03,-7.866300229081e-08,3.279459162808e-07,3.279459162808e+01,1.075485240052e-05,4.053592687440e-06,-3.301587123629e+04,8.606589842557e-01,8.678643688599e-01
2.576000000000e-01,9.760000000000e-03,-7.785807210403e-08,3.711049588487e-07,3.711049588487e+01,1.377188904821e-05,4.081798440106e-06,-3.267803171038e+04,8.518521706740e-01,8.609275037461e-01
2.599000000000e-01,9.990000000000e-03,-7.695591948010e-08,4.124802080886e-07,4.124802080886e+01,1.701399220648e-05,4.117202203549e-06,-3.229938668032e+04,8.419816376618e-01,8.533275407946e-01
2.622000000000e-01,1.022000000000e-02,-7.596066314682e-08,4.520925718548e-07,4.520925718548e+01,2.043876935263e-05,4.160272879342e-06,-3.188166482901e+04,8.310924485903e-01,8.451727637996e-01
2.645000000000e-01,1.045000000000e-02,-7.487629364957e-08,4.900267353616e-07,4.900267353616e+01,2.401262013691e-05,4.211391977255e-06,-3.142654103953e+04,8.192282643756e-01,8.365746976255e-01
2.668000000000e-01,1.068000000000e-02,-7.370654016416e-08,5.264178856050e-07,5.264178856050e+01,2.771157902848e-05,4.270874806295e-06,-3.093558049483e+04,8.064298862656e-01,8.276458297319e-01
2.691000000000e-01,1.091000000000e-02,-7.245477137579e-08,5.614359000286e-07,5.614359000286e+01,3.152102698409e-05,4.338992303210e-06,-3.041019707530e+04,7.927341713482e-01,8.184974428831e-01
2.714000000000e-01,1.114000000000e-02,-7.112393502403e-08,5.952681398194e-07,5.952681398194e+01,3.543441582840e-05,4.415991062444e-06,-2.985162798504e+04,7.781733711072e-01,8.092376167648e-01
2.737000000000e-01,1.137000000000e-02,-6.971653793262e-08,6.281020809035e-07,6.281020809035e+01,3.945122240353e-05,4.502109546411e-06,-2.926092537015e+04,7.627749129266e-01,7.999694414178e-01
2.760000000000e-01,1.160000000000e-02,-6.823466545187e-08,6.601090158727e-07,6.601090158727e+01,4.357439128365e-05,4.597589002151e-06,-2.863896447890e+04,7.465616128117e-01,7.907894704135e-01
2.783000000000e-01,1.183000000000e-02,-6.668003645960e-08,6.914299657615e-07,6.914299657615e+01,4.780753975529e-05,4.702678222846e-06,-2.798646674637e+04,7.295522771594e-01,7.817864278153e-01
2.806000000000e-01,1.206000000000e-02,-6.505408760937e-08,7.221647576201e-07,7.221647576201e+01,5.215219371485e-05,4.817631916337e-06,-2.730403515448e+04,7.117626245255e-01,7.730401712485e-01
2.829000000000e-01,1.229000000000e-02,-6.335807857455e-08,7.523649656517e-07,7.523649656517e+01,5.660530415400e-05,4.942703038886e-06,-2.659219840432e+04,6.932064371098e-01,7.646209045503e-01
2.852000000000e-01,1.252000000000e-02,-6.159320876737e-08,7.820311006237e-07,7.820311006237e+01,6.115726423427e-05,5.078129992532e-06,-2.585145990457e+04,6.738968377891e-01,7.565886278217e-01
2.875000000000e-01,1.275000000000e-02,-5.976073551168e-08,8.111140900045e-07,8.111140900045e+01,6.579060670038e-05,5.224120044107e-06,-2.508234737019e+04,6.538475830571e-01,7.489928101419e-01
2.898000000000e-01,1.298000000000e-02,-5.786208395335e-08,8.395207486918e-07,8.395207486918e+01,7.047950874840e-05,5.380830676873e-06,-2.428545895318e+04,6.330742655627e-01,7.418722702507e-01
2.921000000000e-01,1.321000000000e-02,-5.589894006770e-08,8.671226268565e-07,8.671226268565e+01,7.519016500064e-05,5.548350801685e-06,-2.346150227902e+04,6.115953317136e-01,7.352552523467e-01
2.944000000000e-01,1.344000000000e-02,-5.387331986981e-08,8.937673647581e-07,8.937673647581e+01,7.988201023067e-05,5.726683803201e-06,-2.261132349510e+04,5.894328389123e-01,7.291596867883e-01
2.967000000000e-01,1.367000000000e-02,-5.178761018981e-08,9.192915070467e-07,9.192915070467e+01,8.450968749283e-05,5.915734255583e-06,-2.173592438465e+04,5.666129016818e-01,7.235936278559e-01
2.990000000000e-01,1.390000000000e-02,-4.964457893739e-08,9.435336465599e-07,9.435336465599e+01,8.902557421906e-05,6.115299806551e-06,-2.083646667486e+04,5.431658039710e-01,7.185558618867e-01
3.013000000000e-01,1.413000000000e-02,-4.744735541564e-08,9.663467866477e-07,9.663467866477e+01,9.338261120643e-05,6.325069219791e-06,-1.991426377440e+04,5.191257837665e-01,7.140366782993e-01
3.036000000000e-01,1.436000000000e-02,-4.519938371882e-08,9.876089286172e-07,9.876089286172e+01,9.753713958844e-05,6.544626933205e-06,-1.897076121381e+04,4.945305232135e-01,7.100187929149e-01
3.059000000000e-01,1.459000000000e-02,-4.290435434400e-08,1.007231094452e-06,1.007231094452e+02,1.014514477631e-04,6.773463808659e-06,-1.800750794206e+04,4.694204003725e-01,7.064784076084e-01
3.082000000000e-01,1.482000000000e-02,-4.056612068434e-08,1.025162263579e-06,1.025162263579e+02,1.050957666666e-04,7.010993105253e-06,-1.702612127768e+04,4.438375755645e-01,7.033863831473e-01
